-0.4193669292132159,0.2853712912268431,-1.286636231717204,-0.272329067679207,-0.1440748547324509,0.4132629204530747,-0.119894767215809,0.1400749839795629,-0.981871187861867,-0.6659491794887338,-1.35185441669357,0.4406158949991029,-1.074498970343932,0.1595277885244956
-0.4169266699640972,-0.4868098497399089,-0.5927943782429392,-0.272329067679207,-0.7395303607434242,0.1940823874370036,0.3668034264326209,0.5566090495704026,-0.8670244885881488,-0.9863533804386945,-0.4748821925308187,0.4406158949991029,-0.4919525249185663,-0.1014239172731213
-0.4169289951277457,-0.4868098497399089,-0.5927943782429392,-0.272329067679207,-0.7395303607434242,1.281445551231018,-0.2655489711543902,0.5566090495704026,-0.8670244885881488,-0.9863533804386945,-0.4748821925308187,0.3960350740793859,-1.207532413409821,1.322937476872205
-0.4163384035610224,-0.4868098497399089,-1.305585694102005,-0.272329067679207,-0.8344580501074919,1.015297761140076,-0.8090878297544617,1.076671135111992,-0.7521777893144307,-1.105021603012754,-0.03639608044944301,0.4157514076556736,-1.360170784927525,1.181588636231829
-0.4120740534296418,-0.4868098497399089,-1.305585694102005,-0.272329067679207,-0.8344580501074919,1.227362043084196,-0.5106743387583439,1.076671135111992,-0.7521777893144307,-1.105021603012754,-0.03639608044944301,0.4406158949991029,-1.025486649214394,1.486032292995716
-0.4166313741807355,-0.4868098497399089,-1.305585694102005,-0.272329067679207,-0.8344580501074919,0.2068916393665135,-0.3508099685818524,1.076671135111992,-0.7521777893144307,-1.105021603012754,-0.03639608044944301,0.4101651131423922,-1.042290873601664,0.6705582123781622
-0.4098372459997683,0.02797757757125914,-0.4761823020287773,-0.272329067679207,-0.2648919139230831,-0.3880269502485372,-0.07015918538312303,0.838414219473041,-0.5224843907669944,-0.5769480125581892,-1.35185441669357,0.4263763207495623,-0.03123670630090943,0.03992492336725428
-0.4032965606564894,0.02797757757125914,-0.4761823020287773,-0.272329067679207,-0.2648919139230831,-0.1603069159461253,0.9778405746627661,1.023624897366585,-0.5224843907669944,-0.5769480125581892,-1.35185441669357,0.4406158949991029,0.9097998593862197,0.4965904085130844
-0.3955433024705089,0.02797757757125914,-0.4761823020287773,-0.272329067679207,-0.2648919139230831,-0.930285281931154,1.116389695482392,1.086121628676304,-0.5224843907669944,-0.5769480125581892,-1.35185441669357,0.3281232584277284,2.41937935017599,-0.6559462920930577
-0.4003331395864543,0.02797757757125914,-0.4761823020287773,-0.272329067679207,-0.2648919139230831,-0.3994129519636578,0.6154813355960522,1.328320207460169,-0.5224843907669944,-0.5769480125581892,-1.35185441669357,0.3289995399200077,0.6227276927703548,-0.3949945862954408
-0.393956378280396,0.02797757757125914,-0.4761823020287773,-0.272329067679207,-0.2648919139230831,0.1314593780038397,0.9138948265921695,1.211779950139462,-0.5224843907669944,-0.5769480125581892,-1.35185441669357,0.3926394832968029,1.091845623581646,-0.8190411082165683
-0.4064448322365817,0.02797757757125914,-0.4761823020287773,-0.272329067679207,-0.2648919139230831,-0.3922967008917063,0.5089050888117246,1.154792049249141,-0.5224843907669944,-0.5769480125581892,-1.35185441669357,0.4406158949991029,0.0863928644099817,-0.3949945862954408
-0.4091989885782503,0.02797757757125914,-0.4761823020287773,-0.272329067679207,-0.2648919139230831,-0.5630867266185152,-1.050660655798938,0.7863652699932141,-0.5224843907669944,-0.5769480125581892,-1.35185441669357,0.370513375616747,0.4280787602844752,-0.09055092953155416
